id,country_iso,date,totalVaccinated
357636,TON,2022-04-11,181220
357657,TON,2022-05-02,190474
357706,TON,2022-06-20,191530
357741,TON,2022-07-25,200335
357762,TON,2022-08-15,201221
357776,TON,2022-08-29,201263
357839,TON,2022-10-31,201926
357853,TON,2022-11-14,202006
357867,TON,2022-11-28,202604
357951,TON,2023-02-20,202720
357993,TON,2023-04-03,203115
358001,TON,2023-04-11,203208
358890,TTO,2021-02-15,0
358897,TTO,2021-02-22,440
358902,TTO,2021-02-27,991
358942,TTO,2021-04-08,4777
358949,TTO,2021-04-15,13087
358950,TTO,2021-04-16,15425
358951,TTO,2021-04-17,16414
358952,TTO,2021-04-18,16462
358953,TTO,2021-04-19,17695
358954,TTO,2021-04-20,19475
358955,TTO,2021-04-21,21231
358956,TTO,2021-04-22,24086
358957,TTO,2021-04-23,27697
358958,TTO,2021-04-24,30808
358959,TTO,2021-04-25,34353
358960,TTO,2021-04-26,41549
358961,TTO,2021-04-27,41669
358962,TTO,2021-04-28,42082
358963,TTO,2021-04-29,42154
358964,TTO,2021-04-30,42455
358967,TTO,2021-05-03,44810
358968,TTO,2021-05-04,51479
358969,TTO,2021-05-05,55547
358970,TTO,2021-05-06,58224
358971,TTO,2021-05-07,59586
358972,TTO,2021-05-08,60732
358973,TTO,2021-05-09,61120
358974,TTO,2021-05-10,61345
358975,TTO,2021-05-11,61666
358976,TTO,2021-05-12,61764
358977,TTO,2021-05-13,61824
358978,TTO,2021-05-14,61848
358979,TTO,2021-05-15,61850
358982,TTO,2021-05-18,62985
358985,TTO,2021-05-21,63539
358986,TTO,2021-05-22,65818
358987,TTO,2021-05-23,67478
358988,TTO,2021-05-24,68503
358989,TTO,2021-05-25,73299
358990,TTO,2021-05-26,76765
358991,TTO,2021-05-27,79461
358992,TTO,2021-05-28,86079
358993,TTO,2021-05-29,92044
358994,TTO,2021-05-30,94472
358995,TTO,2021-05-31,95850
358996,TTO,2021-06-01,99738
358997,TTO,2021-06-02,105065
358998,TTO,2021-06-03,107766
358999,TTO,2021-06-04,111289
359000,TTO,2021-06-05,115340
359001,TTO,2021-06-06,119756
359002,TTO,2021-06-07,125344
359003,TTO,2021-06-08,132926
359004,TTO,2021-06-09,142493
359005,TTO,2021-06-10,151659
359006,TTO,2021-06-11,159709
359007,TTO,2021-06-12,164033
359008,TTO,2021-06-13,170164
359009,TTO,2021-06-14,180063
359010,TTO,2021-06-15,185533
359011,TTO,2021-06-16,192495
359012,TTO,2021-06-17,201313
359013,TTO,2021-06-18,210498
359014,TTO,2021-06-19,215991
359016,TTO,2021-06-21,222473
359017,TTO,2021-06-22,225198
359018,TTO,2021-06-23,235400
359019,TTO,2021-06-24,245013
359020,TTO,2021-06-25,257859
359021,TTO,2021-06-26,267825
359022,TTO,2021-06-27,275675
359023,TTO,2021-06-28,284016
359024,TTO,2021-06-29,292803
359025,TTO,2021-06-30,302548
359026,TTO,2021-07-01,311812
359027,TTO,2021-07-02,319591
359028,TTO,2021-07-03,325549
359029,TTO,2021-07-04,332958
359030,TTO,2021-07-05,340023
359031,TTO,2021-07-06,344245
359032,TTO,2021-07-07,351469
359033,TTO,2021-07-08,362583
359034,TTO,2021-07-09,365446
359035,TTO,2021-07-10,366114
359038,TTO,2021-07-13,369814
359039,TTO,2021-07-14,371987
359040,TTO,2021-07-15,375924
359041,TTO,2021-07-16,386262
359042,TTO,2021-07-17,405333
359043,TTO,2021-07-18,415269
359044,TTO,2021-07-19,426163
359045,TTO,2021-07-20,437968
359046,TTO,2021-07-21,455365
359047,TTO,2021-07-22,473155
359048,TTO,2021-07-23,488043
359049,TTO,2021-07-24,507642
359050,TTO,2021-07-25,516761
359051,TTO,2021-07-26,531425
359052,TTO,2021-07-27,542352
359053,TTO,2021-07-28,552287
359054,TTO,2021-07-29,565499
359055,TTO,2021-07-30,574030
359056,TTO,2021-07-31,583515
359057,TTO,2021-08-01,587720
359058,TTO,2021-08-02,590829
359059,TTO,2021-08-03,593644
359060,TTO,2021-08-04,601953
359061,TTO,2021-08-05,610775
359062,TTO,2021-08-06,623007
359063,TTO,2021-08-07,638567
359064,TTO,2021-08-08,645245
359065,TTO,2021-08-09,649175
359066,TTO,2021-08-10,667965
359067,TTO,2021-08-11,687944
359068,TTO,2021-08-12,709963
359069,TTO,2021-08-13,728900
359070,TTO,2021-08-14,742004
359071,TTO,2021-08-15,760734
359072,TTO,2021-08-16,774533
359073,TTO,2021-08-17,787748
359074,TTO,2021-08-18,800815
359075,TTO,2021-08-19,813490
359076,TTO,2021-08-20,828788
359077,TTO,2021-08-21,844225
359078,TTO,2021-08-22,850980
359079,TTO,2021-08-23,855743
359080,TTO,2021-08-24,863592
359081,TTO,2021-08-25,872023
359082,TTO,2021-08-26,879807
359083,TTO,2021-08-27,886212
359084,TTO,2021-08-28,893619
359085,TTO,2021-08-29,898983
359086,TTO,2021-08-30,902419
359087,TTO,2021-08-31,908632
359088,TTO,2021-09-01,910602
359089,TTO,2021-09-02,917669
359090,TTO,2021-09-03,923653
359091,TTO,2021-09-04,929615
359092,TTO,2021-09-05,934866
359093,TTO,2021-09-06,936935
359094,TTO,2021-09-07,945375
359095,TTO,2021-09-08,953170
359096,TTO,2021-09-09,962287
359097,TTO,2021-09-10,970863
359098,TTO,2021-09-11,981563
359099,TTO,2021-09-12,986142
359100,TTO,2021-09-13,989288
359101,TTO,2021-09-14,997515
359102,TTO,2021-09-15,1004094
359103,TTO,2021-09-16,1009873
359104,TTO,2021-09-17,1014945
359105,TTO,2021-09-18,1020031
359106,TTO,2021-09-19,1021990
359107,TTO,2021-09-20,1022315
359108,TTO,2021-09-21,1028515
359109,TTO,2021-09-22,1032657
359110,TTO,2021-09-23,1037412
359111,TTO,2021-09-24,1041836
359113,TTO,2021-09-26,1045498
359114,TTO,2021-09-27,1047111
359115,TTO,2021-09-28,1057104
359116,TTO,2021-09-29,1066324
359117,TTO,2021-09-30,1073351
359118,TTO,2021-10-01,1080244
359119,TTO,2021-10-02,1086551
359120,TTO,2021-10-03,1089809
359121,TTO,2021-10-04,1092242
359122,TTO,2021-10-05,1102809
359123,TTO,2021-10-06,1113258
359124,TTO,2021-10-07,1121521
359125,TTO,2021-10-08,1129387
359126,TTO,2021-10-09,1138531
359127,TTO,2021-10-10,1143228
359128,TTO,2021-10-11,1145835
359129,TTO,2021-10-12,1153748
359130,TTO,2021-10-13,1160173
359131,TTO,2021-10-14,1165204
359132,TTO,2021-10-15,1169961
359133,TTO,2021-10-16,1173839
359134,TTO,2021-10-17,1176398
359135,TTO,2021-10-18,1177863
359136,TTO,2021-10-19,1183892
359137,TTO,2021-10-20,1188698
359138,TTO,2021-10-21,1193006
359139,TTO,2021-10-22,1197055
359140,TTO,2021-10-23,1200876
359141,TTO,2021-10-24,1202702
359142,TTO,2021-10-25,1204082
359143,TTO,2021-10-26,1208750
359144,TTO,2021-10-27,1212615
359145,TTO,2021-10-28,1216085
359146,TTO,2021-10-29,1219271
359147,TTO,2021-10-30,1223227
359148,TTO,2021-10-31,1224955
359149,TTO,2021-11-01,1225345
359150,TTO,2021-11-02,1229650
359151,TTO,2021-11-03,1233453
359152,TTO,2021-11-04,1236684
359154,TTO,2021-11-06,1240948
359155,TTO,2021-11-07,1242909
359156,TTO,2021-11-08,1243643
359157,TTO,2021-11-09,1247259
359158,TTO,2021-11-10,1250626
359159,TTO,2021-11-11,1254369
359160,TTO,2021-11-12,1257974
359161,TTO,2021-11-13,1261785
359162,TTO,2021-11-14,1263059
359163,TTO,2021-11-15,1263909
359164,TTO,2021-11-16,1268243
359165,TTO,2021-11-17,1272023
359166,TTO,2021-11-18,1275330
359167,TTO,2021-11-19,1278727
359168,TTO,2021-11-20,1282541
359169,TTO,2021-11-21,1284116
359170,TTO,2021-11-22,1284884
359171,TTO,2021-11-23,1289461
359172,TTO,2021-11-24,1293577
359173,TTO,2021-11-25,1296957
359174,TTO,2021-11-26,1300017
359175,TTO,2021-11-27,1304312
359176,TTO,2021-11-28,1306771
359177,TTO,2021-11-29,1308026
359178,TTO,2021-11-30,1313024
359179,TTO,2021-12-01,1317961
359180,TTO,2021-12-02,1321674
359181,TTO,2021-12-03,1324880
359182,TTO,2021-12-04,1328458
359183,TTO,2021-12-05,1329938
359184,TTO,2021-12-06,1330873
359185,TTO,2021-12-07,1334388
359186,TTO,2021-12-08,1338461
359187,TTO,2021-12-09,1341221
359188,TTO,2021-12-10,1343818
359189,TTO,2021-12-11,1346675
359190,TTO,2021-12-12,1347725
359191,TTO,2021-12-13,1348195
359192,TTO,2021-12-14,1353316
359193,TTO,2021-12-15,1357815
359194,TTO,2021-12-16,1362128
359195,TTO,2021-12-17,1365856
359196,TTO,2021-12-18,1369643
359197,TTO,2021-12-19,1371295
359198,TTO,2021-12-20,1372208
359199,TTO,2021-12-21,1379254
359200,TTO,2021-12-22,1384249
359201,TTO,2021-12-23,1387974
359202,TTO,2021-12-24,1390568
359203,TTO,2021-12-25,1391155
359207,TTO,2021-12-29,1397059
359208,TTO,2021-12-30,1402345
359209,TTO,2021-12-31,1408384
359210,TTO,2022-01-01,1409304
359213,TTO,2022-01-04,1414551
359214,TTO,2022-01-05,1419498
359215,TTO,2022-01-06,1423722
359216,TTO,2022-01-07,1427975
359217,TTO,2022-01-08,1432316
359218,TTO,2022-01-09,1435282
359220,TTO,2022-01-11,1440179
359221,TTO,2022-01-12,1444171
359222,TTO,2022-01-13,1447374
359223,TTO,2022-01-14,1450406
359224,TTO,2022-01-15,1453031
359225,TTO,2022-01-16,1454530
359226,TTO,2022-01-17,1454725
359227,TTO,2022-01-18,1456916
359228,TTO,2022-01-19,1459481
359229,TTO,2022-01-20,1462114
359230,TTO,2022-01-21,1464353
359231,TTO,2022-01-22,1466293
359232,TTO,2022-01-23,1467227
359233,TTO,2022-01-24,1467373
359234,TTO,2022-01-25,1470094
359235,TTO,2022-01-26,1472636
359236,TTO,2022-01-27,1474821
359237,TTO,2022-01-28,1476864
359238,TTO,2022-01-29,1479326
359239,TTO,2022-01-30,1480585
359240,TTO,2022-01-31,1480799
359241,TTO,2022-02-01,1483440
359242,TTO,2022-02-02,1485519
359243,TTO,2022-02-03,1487643
359244,TTO,2022-02-04,1489453
359245,TTO,2022-02-05,1491657
359246,TTO,2022-02-06,1492714
359248,TTO,2022-02-08,1494934
359249,TTO,2022-02-09,1496700
359250,TTO,2022-02-10,1498616
359251,TTO,2022-02-11,1500175
359252,TTO,2022-02-12,1502294
359253,TTO,2022-02-13,1503434
359254,TTO,2022-02-14,1503561
359255,TTO,2022-02-15,1505640
359256,TTO,2022-02-16,1507642
359257,TTO,2022-02-17,1509466
359258,TTO,2022-02-18,1511142
359259,TTO,2022-02-19,1513467
359260,TTO,2022-02-20,1514910
359262,TTO,2022-02-22,1517065
359263,TTO,2022-02-23,1518878
359264,TTO,2022-02-24,1520535
359265,TTO,2022-02-25,1521999
359266,TTO,2022-02-26,1523755
359267,TTO,2022-02-27,1524592
359269,TTO,2022-03-01,1525728
359270,TTO,2022-03-02,1526406
359271,TTO,2022-03-03,1527056
359272,TTO,2022-03-04,1527749
359273,TTO,2022-03-05,1528473
359274,TTO,2022-03-06,1529220
359275,TTO,2022-03-07,1529230
359276,TTO,2022-03-08,1530294
359277,TTO,2022-03-09,1531321
359278,TTO,2022-03-10,1532235
359279,TTO,2022-03-11,1533108
359280,TTO,2022-03-12,1534045
359281,TTO,2022-03-13,1534637
359283,TTO,2022-03-15,1535510
359284,TTO,2022-03-16,1536390
359285,TTO,2022-03-17,1537143
359286,TTO,2022-03-18,1537860
359287,TTO,2022-03-19,1538756
359288,TTO,2022-03-20,1539289
359289,TTO,2022-03-21,1539299
359290,TTO,2022-03-22,1539965
359291,TTO,2022-03-23,1540717
359292,TTO,2022-03-24,1541448
359293,TTO,2022-03-25,1542051
359294,TTO,2022-03-26,1542747
359295,TTO,2022-03-27,1543140
359297,TTO,2022-03-29,1543684
359298,TTO,2022-03-30,1544257
359300,TTO,2022-04-01,1544733
359301,TTO,2022-04-02,1545194
359303,TTO,2022-04-04,1545296
359304,TTO,2022-04-05,1546053
359305,TTO,2022-04-06,1546483
359306,TTO,2022-04-07,1546855
359307,TTO,2022-04-08,1547267
359308,TTO,2022-04-09,1547710
359309,TTO,2022-04-10,1547977
359312,TTO,2022-04-13,1548930
359313,TTO,2022-04-14,1549291
359314,TTO,2022-04-15,1549703
359319,TTO,2022-04-20,1550104
359320,TTO,2022-04-21,1550425
359321,TTO,2022-04-22,1550731
359322,TTO,2022-04-23,1551105
359323,TTO,2022-04-24,1551330
359325,TTO,2022-04-26,1551605
359326,TTO,2022-04-27,1551906
359327,TTO,2022-04-28,1552164
359328,TTO,2022-04-29,1552451
359329,TTO,2022-04-30,1552758
359330,TTO,2022-05-01,1553054
359333,TTO,2022-05-04,1553345
359334,TTO,2022-05-05,1553619
359335,TTO,2022-05-06,1553914
359336,TTO,2022-05-07,1554162
359337,TTO,2022-05-08,1554346
359339,TTO,2022-05-10,1554544
359340,TTO,2022-05-11,1554804
359343,TTO,2022-05-14,1555658
359344,TTO,2022-05-15,1555947
359346,TTO,2022-05-17,1556228
359347,TTO,2022-05-18,1556484
359348,TTO,2022-05-19,1556749
359349,TTO,2022-05-20,1557010
359350,TTO,2022-05-21,1557813
359351,TTO,2022-05-22,1558497
359353,TTO,2022-05-24,1559351
359354,TTO,2022-05-25,1560123
359355,TTO,2022-05-26,1561071
359356,TTO,2022-05-27,1561850
359357,TTO,2022-05-28,1562696
359360,TTO,2022-05-31,1563433
359361,TTO,2022-06-01,1564019
359362,TTO,2022-06-02,1564556
359363,TTO,2022-06-03,1564880
359364,TTO,2022-06-04,1565327
359365,TTO,2022-06-05,1565753
359367,TTO,2022-06-07,1566104
359368,TTO,2022-06-08,1566529
359369,TTO,2022-06-09,1566873
359370,TTO,2022-06-10,1567294
359371,TTO,2022-06-11,1567717
359372,TTO,2022-06-12,1568055
359374,TTO,2022-06-14,1568300
359375,TTO,2022-06-15,1568606
359376,TTO,2022-06-16,1568972
359378,TTO,2022-06-18,1569406
359380,TTO,2022-06-20,1569703
359381,TTO,2022-06-21,1569706
359382,TTO,2022-06-22,1570037
359383,TTO,2022-06-23,1570458
359384,TTO,2022-06-24,1570977
359385,TTO,2022-06-25,1571667
359386,TTO,2022-06-26,1572210
359388,TTO,2022-06-28,1572805
359389,TTO,2022-06-29,1573294
359390,TTO,2022-06-30,1573535
359391,TTO,2022-07-01,1574287
359392,TTO,2022-07-02,1574448
359393,TTO,2022-07-03,1574574
359396,TTO,2022-07-06,1574822
359397,TTO,2022-07-07,1574932
359399,TTO,2022-07-09,1575183
359400,TTO,2022-07-10,1575244
359402,TTO,2022-07-12,1575318
359404,TTO,2022-07-14,1575495
359405,TTO,2022-07-15,1575747
359406,TTO,2022-07-16,1575897
359407,TTO,2022-07-17,1575912
359409,TTO,2022-07-19,1576043
359410,TTO,2022-07-20,1576164
359412,TTO,2022-07-22,1576433
359413,TTO,2022-07-23,1576589
359416,TTO,2022-07-26,1576770
359417,TTO,2022-07-27,1576917
359419,TTO,2022-07-29,1577175
359420,TTO,2022-07-30,1577347
359421,TTO,2022-07-31,1577355
359424,TTO,2022-08-03,1577484
359425,TTO,2022-08-04,1577571
359426,TTO,2022-08-05,1577672
359427,TTO,2022-08-06,1577797
359430,TTO,2022-08-09,1577910
359431,TTO,2022-08-10,1578027
359432,TTO,2022-08-11,1578146
359433,TTO,2022-08-12,1578255
359434,TTO,2022-08-13,1578401
359437,TTO,2022-08-16,1578472
359438,TTO,2022-08-17,1578603
359439,TTO,2022-08-18,1578710
359440,TTO,2022-08-19,1578778
359441,TTO,2022-08-20,1578944
359442,TTO,2022-08-21,1578956
359444,TTO,2022-08-23,1579072
359445,TTO,2022-08-24,1579175
359446,TTO,2022-08-25,1579280
359447,TTO,2022-08-26,1579374
359449,TTO,2022-08-28,1579485
359451,TTO,2022-08-30,1579605
359452,TTO,2022-08-31,1579700
359454,TTO,2022-09-02,1579801
359455,TTO,2022-09-03,1579898
359458,TTO,2022-09-06,1580007
359459,TTO,2022-09-07,1580104
359461,TTO,2022-09-09,1580262
359462,TTO,2022-09-10,1580364
359465,TTO,2022-09-13,1580455
359466,TTO,2022-09-14,1580529
359467,TTO,2022-09-15,1580605
359468,TTO,2022-09-16,1580654
359471,TTO,2022-09-19,1580718
359472,TTO,2022-09-20,1580823
359473,TTO,2022-09-21,1580898
360589,TUN,2021-03-12,0
360590,TUN,2021-03-13,743
360591,TUN,2021-03-14,2076
360592,TUN,2021-03-15,2555
360596,TUN,2021-03-19,6861
360598,TUN,2021-03-21,12496
360599,TUN,2021-03-22,18020
360600,TUN,2021-03-23,22040
360602,TUN,2021-03-25,32026
360603,TUN,2021-03-26,38853
360604,TUN,2021-03-27,44311
360606,TUN,2021-03-29,53089
360610,TUN,2021-04-02,70769
360611,TUN,2021-04-03,80140
360612,TUN,2021-04-04,88543
360613,TUN,2021-04-05,98057
360614,TUN,2021-04-06,104922
360615,TUN,2021-04-07,112254
360616,TUN,2021-04-08,124779
360617,TUN,2021-04-09,130374
360618,TUN,2021-04-10,142932
360619,TUN,2021-04-11,154647
360620,TUN,2021-04-12,166093
360621,TUN,2021-04-13,175439
360622,TUN,2021-04-14,183025
360623,TUN,2021-04-15,191625
360626,TUN,2021-04-18,225900
360627,TUN,2021-04-19,239398
360628,TUN,2021-04-20,252672
360629,TUN,2021-04-21,265365
360630,TUN,2021-04-22,279890
360631,TUN,2021-04-23,293073
360632,TUN,2021-04-24,306612
360633,TUN,2021-04-25,320009
360634,TUN,2021-04-26,333000
360635,TUN,2021-04-27,345914
360636,TUN,2021-04-28,358746
360638,TUN,2021-04-30,372083
360639,TUN,2021-05-01,400364
360640,TUN,2021-05-02,415801
360641,TUN,2021-05-03,424485
360642,TUN,2021-05-04,432878
360643,TUN,2021-05-05,444490
360644,TUN,2021-05-06,457568
360645,TUN,2021-05-07,478755
360646,TUN,2021-05-08,499369
360647,TUN,2021-05-09,518538
360648,TUN,2021-05-10,537380
360653,TUN,2021-05-15,570553
360654,TUN,2021-05-16,599969
360655,TUN,2021-05-17,628107
360656,TUN,2021-05-18,656077
360657,TUN,2021-05-19,684173
360659,TUN,2021-05-21,738667
360660,TUN,2021-05-22,765751
360661,TUN,2021-05-23,788578
360662,TUN,2021-05-24,809163
360663,TUN,2021-05-25,831824
360664,TUN,2021-05-26,853432
360665,TUN,2021-05-27,875808
360666,TUN,2021-05-28,899109
360667,TUN,2021-05-29,922838
360668,TUN,2021-05-30,942532
360669,TUN,2021-05-31,958951
360670,TUN,2021-06-01,983647
360671,TUN,2021-06-02,1016860
360672,TUN,2021-06-03,1051796
360673,TUN,2021-06-04,1088158
360674,TUN,2021-06-05,1126036
360675,TUN,2021-06-06,1159924
360676,TUN,2021-06-07,1192895
360677,TUN,2021-06-08,1223563
360678,TUN,2021-06-09,1252125
360679,TUN,2021-06-10,1274840
360680,TUN,2021-06-11,1312234
360681,TUN,2021-06-12,1347889
360682,TUN,2021-06-13,1381614
360683,TUN,2021-06-14,1405955
360684,TUN,2021-06-15,1433269
360685,TUN,2021-06-16,1459780
360686,TUN,2021-06-17,1486528
360687,TUN,2021-06-18,1517895
360688,TUN,2021-06-19,1551849
360689,TUN,2021-06-20,1583153
360690,TUN,2021-06-21,1609651
360691,TUN,2021-06-22,1636555
360692,TUN,2021-06-23,1661855
360693,TUN,2021-06-24,1685739
360694,TUN,2021-06-25,1705657
360695,TUN,2021-06-26,1737042
360696,TUN,2021-06-27,1765231
360697,TUN,2021-06-28,1793424
360698,TUN,2021-06-29,1821431
360699,TUN,2021-06-30,1844651
360700,TUN,2021-07-01,1881065
360701,TUN,2021-07-02,1912160
360702,TUN,2021-07-03,1942431
360703,TUN,2021-07-04,1972034
360704,TUN,2021-07-05,1999363
360705,TUN,2021-07-06,2024789
360706,TUN,2021-07-07,2052484
360707,TUN,2021-07-08,2082765
360708,TUN,2021-07-09,2115739
360709,TUN,2021-07-10,2138025
360710,TUN,2021-07-11,2156240
360711,TUN,2021-07-12,2178211
360712,TUN,2021-07-13,2206980
360713,TUN,2021-07-14,2234739
360714,TUN,2021-07-15,2269301
360715,TUN,2021-07-16,2304742
360716,TUN,2021-07-17,2347574
360717,TUN,2021-07-18,2385176
360718,TUN,2021-07-19,2420468
360724,TUN,2021-07-25,2619884
360725,TUN,2021-07-26,2663438
360732,TUN,2021-08-02,2934709
360734,TUN,2021-08-04,3111252
360737,TUN,2021-08-07,3293114
360738,TUN,2021-08-08,3392636
360743,TUN,2021-08-13,4022633
360744,TUN,2021-08-14,4075678
360746,TUN,2021-08-16,4690354
360747,TUN,2021-08-17,4737282
360748,TUN,2021-08-18,4782139
360749,TUN,2021-08-19,4834021
360750,TUN,2021-08-20,4891225
360752,TUN,2021-08-22,4976655
360753,TUN,2021-08-23,5022698
360754,TUN,2021-08-24,5054931
360755,TUN,2021-08-25,5086071
360756,TUN,2021-08-26,5134991
360757,TUN,2021-08-27,5190162
360758,TUN,2021-08-28,5226944
360759,TUN,2021-08-29,5635700
360760,TUN,2021-08-30,5683733
360764,TUN,2021-09-03,5787680
360765,TUN,2021-09-04,6165386
360766,TUN,2021-09-05,6195570
360767,TUN,2021-09-06,6225628
360768,TUN,2021-09-07,6257492
360769,TUN,2021-09-08,6292293
360771,TUN,2021-09-10,6361355
360772,TUN,2021-09-11,6789808
360773,TUN,2021-09-12,6823657
360775,TUN,2021-09-14,6911801
360776,TUN,2021-09-15,6960639
360777,TUN,2021-09-16,7017171
360779,TUN,2021-09-18,7132375
360780,TUN,2021-09-19,7174188
360781,TUN,2021-09-20,7212530
360782,TUN,2021-09-21,7249413
360783,TUN,2021-09-22,7297861
360784,TUN,2021-09-23,7342484
360785,TUN,2021-09-24,7384667
360786,TUN,2021-09-25,7425277
360788,TUN,2021-09-27,7975573
360789,TUN,2021-09-28,8027352
360792,TUN,2021-10-01,8122053
360793,TUN,2021-10-02,8162536
360794,TUN,2021-10-03,8196113
360795,TUN,2021-10-04,8242609
360796,TUN,2021-10-05,8281311
360797,TUN,2021-10-06,8314588
360798,TUN,2021-10-07,8344827
360799,TUN,2021-10-08,8381921
360800,TUN,2021-10-09,8430811
360801,TUN,2021-10-10,8471643
360802,TUN,2021-10-11,8505215
360803,TUN,2021-10-12,8540640
360804,TUN,2021-10-13,8579166
360805,TUN,2021-10-14,8620009
360806,TUN,2021-10-15,8640525
360807,TUN,2021-10-16,8678033
360808,TUN,2021-10-17,8702575
360809,TUN,2021-10-18,8723626
360810,TUN,2021-10-19,8747863
360811,TUN,2021-10-20,8775582
360812,TUN,2021-10-21,8813253
360813,TUN,2021-10-22,8854357
360814,TUN,2021-10-23,8885559
360815,TUN,2021-10-24,8903687
360816,TUN,2021-10-25,8956625
360819,TUN,2021-10-28,9140107
360820,TUN,2021-10-29,9179487
360821,TUN,2021-10-30,9253797
360823,TUN,2021-11-01,9362394
360824,TUN,2021-11-02,9414932
360825,TUN,2021-11-03,9457176
360826,TUN,2021-11-04,9494334
360827,TUN,2021-11-05,9536221
360828,TUN,2021-11-06,9560149
360829,TUN,2021-11-07,9610235
360830,TUN,2021-11-08,9649452
360831,TUN,2021-11-09,9689886
360832,TUN,2021-11-10,9726179
360833,TUN,2021-11-11,9760917
360834,TUN,2021-11-12,9791690
360835,TUN,2021-11-13,9833267
360836,TUN,2021-11-14,9858069
360837,TUN,2021-11-15,9896676
360838,TUN,2021-11-16,9926889
360839,TUN,2021-11-17,9956934
360840,TUN,2021-11-18,9977626
360841,TUN,2021-11-19,10004076
360842,TUN,2021-11-20,10027032
360844,TUN,2021-11-22,10228580
360845,TUN,2021-11-23,10264507
360846,TUN,2021-11-24,10292254
360847,TUN,2021-11-25,10337380
360848,TUN,2021-11-26,10376040
360849,TUN,2021-11-27,10416390
360850,TUN,2021-11-28,10447598
360851,TUN,2021-11-29,10502737
360852,TUN,2021-11-30,10560342
360853,TUN,2021-12-01,10595756
360854,TUN,2021-12-02,10623089
360855,TUN,2021-12-03,10657092
360856,TUN,2021-12-04,10692857
360857,TUN,2021-12-05,10731223
360858,TUN,2021-12-06,10769174
360859,TUN,2021-12-07,10812590
360860,TUN,2021-12-08,10857755
360861,TUN,2021-12-09,10894050
360862,TUN,2021-12-10,10937504
360863,TUN,2021-12-11,10979709
360864,TUN,2021-12-12,11012280
360865,TUN,2021-12-13,11057851
360866,TUN,2021-12-14,11098112
360867,TUN,2021-12-15,11144463
360868,TUN,2021-12-16,11184034
360869,TUN,2021-12-17,11225580
360870,TUN,2021-12-18,11281851
360871,TUN,2021-12-19,11327165
360872,TUN,2021-12-20,11384958
360875,TUN,2021-12-23,11597734
360876,TUN,2021-12-24,11647380
360878,TUN,2021-12-26,11871309
360879,TUN,2021-12-27,11917120
360880,TUN,2021-12-28,11979466
360881,TUN,2021-12-29,12039684
360882,TUN,2021-12-30,12117984
360883,TUN,2021-12-31,12156566
360884,TUN,2022-01-01,12182712
360885,TUN,2022-01-02,12205879
360887,TUN,2022-01-04,12301642
360888,TUN,2022-01-05,12331779
360889,TUN,2022-01-06,12356422
360890,TUN,2022-01-07,12376388
360891,TUN,2022-01-08,12393429
360892,TUN,2022-01-09,12410869
360893,TUN,2022-01-10,12427128
360894,TUN,2022-01-11,12445869
360895,TUN,2022-01-12,12463191
360896,TUN,2022-01-13,12479874
360897,TUN,2022-01-14,12497274
360898,TUN,2022-01-15,12515433
360899,TUN,2022-01-16,12535903
360900,TUN,2022-01-17,12552782
360901,TUN,2022-01-18,12573385
360902,TUN,2022-01-19,12592621
360904,TUN,2022-01-21,12654706
360905,TUN,2022-01-22,12672586
360906,TUN,2022-01-23,12684824
360907,TUN,2022-01-24,12698232
360908,TUN,2022-01-25,12706499
360909,TUN,2022-01-26,12713783
360910,TUN,2022-01-27,12722944
360911,TUN,2022-01-28,12731605
360912,TUN,2022-01-29,12740062
360913,TUN,2022-01-30,12748822
360914,TUN,2022-01-31,12757250
360915,TUN,2022-02-01,12788767
360916,TUN,2022-02-02,12791490
360917,TUN,2022-02-03,12797534
360918,TUN,2022-02-04,12803714
360919,TUN,2022-02-05,12810015
360920,TUN,2022-02-06,12816347
360921,TUN,2022-02-07,12822908
360922,TUN,2022-02-08,12829466
360923,TUN,2022-02-09,12837339
360924,TUN,2022-02-10,12847352
360925,TUN,2022-02-11,12858134
360926,TUN,2022-02-12,12867598
360927,TUN,2022-02-13,12874885
360928,TUN,2022-02-14,12882887
360929,TUN,2022-02-15,12892198
360931,TUN,2022-02-17,12904394
360932,TUN,2022-02-18,12910304
360933,TUN,2022-02-19,12916199
360934,TUN,2022-02-20,12921507
360935,TUN,2022-02-21,12926331
360936,TUN,2022-02-22,12964961
360937,TUN,2022-02-23,12973815
360938,TUN,2022-02-24,12978485
360939,TUN,2022-02-25,12985614
360940,TUN,2022-02-26,12987004
360941,TUN,2022-02-27,12990212
360942,TUN,2022-02-28,12993306
360944,TUN,2022-03-02,12998954
360945,TUN,2022-03-03,13002063
360946,TUN,2022-03-04,13005232
360947,TUN,2022-03-05,13007862
360948,TUN,2022-03-06,13010053
360950,TUN,2022-03-08,13014472
360951,TUN,2022-03-09,13017226
360952,TUN,2022-03-10,13018888
360956,TUN,2022-03-14,13025166
360963,TUN,2022-03-21,13037269
360970,TUN,2022-03-28,13049848
360977,TUN,2022-04-04,13058621
360984,TUN,2022-04-11,13062714
360991,TUN,2022-04-18,13073517
360998,TUN,2022-04-25,13118962
361007,TUN,2022-05-04,13133590
361139,TUN,2022-09-13,13141597
361146,TUN,2022-09-20,13143889
361154,TUN,2022-09-28,13146062
361160,TUN,2022-10-04,13147985
361167,TUN,2022-10-11,13149434
361174,TUN,2022-10-18,13150936
361188,TUN,2022-11-01,13154159
